id,title,mean,rank,popularity,num_list_users,num_scoring_users,status,start_date,end_date,num_episodes,genres,studios,ranking_type,ranking_date,start_year,score_bucket,genre,missing_mean,missing_rank,missing_start_date,missing_end_date,missing_studios
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,8.9,21.0,1035,252523,140345,finished_airing,2013-07-06,2013-07-06,1,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen, time travel",sunrise,all,2025-04-16,2013.0,8-8.9,samurai,False,False,False,False,False
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,8.9,21.0,1035,252523,140345,finished_airing,2013-07-06,2013-07-06,1,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen, time travel",sunrise,all,2025-04-16,2013.0,8-8.9,sci-fi,False,False,False,False,False
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,8.9,21.0,1035,252523,140345,finished_airing,2013-07-06,2013-07-06,1,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen, time travel",sunrise,all,2025-04-16,2013.0,8-8.9,shounen,False,False,False,False,False
15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,8.9,21.0,1035,252523,140345,finished_airing,2013-07-06,2013-07-06,1,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen, time travel",sunrise,all,2025-04-16,2013.0,8-8.9,time travel,False,False,False,False,False
37491,Gintama. Shirogane no Tamashii-hen - Kouhan-sen,8.88,22.0,1223,213681,101708,finished_airing,2018-07-09,2018-10-08,14,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,action,False,False,False,False,False
37491,Gintama. Shirogane no Tamashii-hen - Kouhan-sen,8.88,22.0,1223,213681,101708,finished_airing,2018-07-09,2018-10-08,14,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,comedy,False,False,False,False,False
37491,Gintama. Shirogane no Tamashii-hen - Kouhan-sen,8.88,22.0,1223,213681,101708,finished_airing,2018-07-09,2018-10-08,14,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,gag humor,False,False,False,False,False
37491,Gintama. Shirogane no Tamashii-hen - Kouhan-sen,8.88,22.0,1223,213681,101708,finished_airing,2018-07-09,2018-10-08,14,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,historical,False,False,False,False,False
37491,Gintama. Shirogane no Tamashii-hen - Kouhan-sen,8.88,22.0,1223,213681,101708,finished_airing,2018-07-09,2018-10-08,14,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,parody,False,False,False,False,False
37491,Gintama. Shirogane no Tamashii-hen - Kouhan-sen,8.88,22.0,1223,213681,101708,finished_airing,2018-07-09,2018-10-08,14,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,samurai,False,False,False,False,False
37491,Gintama. Shirogane no Tamashii-hen - Kouhan-sen,8.88,22.0,1223,213681,101708,finished_airing,2018-07-09,2018-10-08,14,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,sci-fi,False,False,False,False,False
37491,Gintama. Shirogane no Tamashii-hen - Kouhan-sen,8.88,22.0,1223,213681,101708,finished_airing,2018-07-09,2018-10-08,14,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,shounen,False,False,False,False,False
19,Monster,8.88,23.0,123,1223522,464236,finished_airing,2004-04-07,2005-09-28,74,"adult cast, drama, mystery, psychological, seinen, suspense",madhouse,all,2025-04-16,2004.0,8-8.9,adult cast,False,False,False,False,False
19,Monster,8.88,23.0,123,1223522,464236,finished_airing,2004-04-07,2005-09-28,74,"adult cast, drama, mystery, psychological, seinen, suspense",madhouse,all,2025-04-16,2004.0,8-8.9,drama,False,False,False,False,False
19,Monster,8.88,23.0,123,1223522,464236,finished_airing,2004-04-07,2005-09-28,74,"adult cast, drama, mystery, psychological, seinen, suspense",madhouse,all,2025-04-16,2004.0,8-8.9,mystery,False,False,False,False,False
19,Monster,8.88,23.0,123,1223522,464236,finished_airing,2004-04-07,2005-09-28,74,"adult cast, drama, mystery, psychological, seinen, suspense",madhouse,all,2025-04-16,2004.0,8-8.9,psychological,False,False,False,False,False
19,Monster,8.88,23.0,123,1223522,464236,finished_airing,2004-04-07,2005-09-28,74,"adult cast, drama, mystery, psychological, seinen, suspense",madhouse,all,2025-04-16,2004.0,8-8.9,seinen,False,False,False,False,False
19,Monster,8.88,23.0,123,1223522,464236,finished_airing,2004-04-07,2005-09-28,74,"adult cast, drama, mystery, psychological, seinen, suspense",madhouse,all,2025-04-16,2004.0,8-8.9,suspense,False,False,False,False,False
54492,Kusuriya no Hitorigoto,8.87,24.0,386,607276,321234,finished_airing,2023-10-22,2024-03-24,24,"drama, historical, medical, mystery","olm, toho animation studio",all,2025-04-16,2023.0,8-8.9,drama,False,False,False,False,False
54492,Kusuriya no Hitorigoto,8.87,24.0,386,607276,321234,finished_airing,2023-10-22,2024-03-24,24,"drama, historical, medical, mystery","olm, toho animation studio",all,2025-04-16,2023.0,8-8.9,historical,False,False,False,False,False
54492,Kusuriya no Hitorigoto,8.87,24.0,386,607276,321234,finished_airing,2023-10-22,2024-03-24,24,"drama, historical, medical, mystery","olm, toho animation studio",all,2025-04-16,2023.0,8-8.9,medical,False,False,False,False,False
54492,Kusuriya no Hitorigoto,8.87,24.0,386,607276,321234,finished_airing,2023-10-22,2024-03-24,24,"drama, historical, medical, mystery","olm, toho animation studio",all,2025-04-16,2023.0,8-8.9,mystery,False,False,False,False,False
51535,Shingeki no Kyojin: The Final Season - Kanketsu-hen,8.87,25.0,284,759969,454402,finished_airing,2023-03-04,2023-11-05,2,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2023.0,8-8.9,action,False,False,False,False,False
51535,Shingeki no Kyojin: The Final Season - Kanketsu-hen,8.87,25.0,284,759969,454402,finished_airing,2023-03-04,2023-11-05,2,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2023.0,8-8.9,drama,False,False,False,False,False
51535,Shingeki no Kyojin: The Final Season - Kanketsu-hen,8.87,25.0,284,759969,454402,finished_airing,2023-03-04,2023-11-05,2,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2023.0,8-8.9,gore,False,False,False,False,False
51535,Shingeki no Kyojin: The Final Season - Kanketsu-hen,8.87,25.0,284,759969,454402,finished_airing,2023-03-04,2023-11-05,2,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2023.0,8-8.9,military,False,False,False,False,False
51535,Shingeki no Kyojin: The Final Season - Kanketsu-hen,8.87,25.0,284,759969,454402,finished_airing,2023-03-04,2023-11-05,2,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2023.0,8-8.9,shounen,False,False,False,False,False
51535,Shingeki no Kyojin: The Final Season - Kanketsu-hen,8.87,25.0,284,759969,454402,finished_airing,2023-03-04,2023-11-05,2,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2023.0,8-8.9,survival,False,False,False,False,False
51535,Shingeki no Kyojin: The Final Season - Kanketsu-hen,8.87,25.0,284,759969,454402,finished_airing,2023-03-04,2023-11-05,2,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2023.0,8-8.9,suspense,False,False,False,False,False
35247,Owarimonogatari 2nd Season,8.86,26.0,591,420069,202294,finished_airing,2017-08-12,2017-08-13,7,"comedy, mystery, supernatural, vampire",shaft,all,2025-04-16,2017.0,8-8.9,comedy,False,False,False,False,False
35247,Owarimonogatari 2nd Season,8.86,26.0,591,420069,202294,finished_airing,2017-08-12,2017-08-13,7,"comedy, mystery, supernatural, vampire",shaft,all,2025-04-16,2017.0,8-8.9,mystery,False,False,False,False,False
35247,Owarimonogatari 2nd Season,8.86,26.0,591,420069,202294,finished_airing,2017-08-12,2017-08-13,7,"comedy, mystery, supernatural, vampire",shaft,all,2025-04-16,2017.0,8-8.9,supernatural,False,False,False,False,False
35247,Owarimonogatari 2nd Season,8.86,26.0,591,420069,202294,finished_airing,2017-08-12,2017-08-13,7,"comedy, mystery, supernatural, vampire",shaft,all,2025-04-16,2017.0,8-8.9,vampire,False,False,False,False,False
37987,Violet Evergarden Movie,8.85,27.0,338,670355,307891,finished_airing,2020-09-18,2020-09-18,1,"award winning, drama",kyoto animation,all,2025-04-16,2020.0,8-8.9,award winning,False,False,False,False,False
37987,Violet Evergarden Movie,8.85,27.0,338,670355,307891,finished_airing,2020-09-18,2020-09-18,1,"award winning, drama",kyoto animation,all,2025-04-16,2020.0,8-8.9,drama,False,False,False,False,False
59571,Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack,8.83,28.0,3757,41253,10578,finished_airing,2024-11-08,2024-11-08,1,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2024.0,8-8.9,action,False,False,False,False,False
59571,Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack,8.83,28.0,3757,41253,10578,finished_airing,2024-11-08,2024-11-08,1,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2024.0,8-8.9,drama,False,False,False,False,False
59571,Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack,8.83,28.0,3757,41253,10578,finished_airing,2024-11-08,2024-11-08,1,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2024.0,8-8.9,gore,False,False,False,False,False
59571,Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack,8.83,28.0,3757,41253,10578,finished_airing,2024-11-08,2024-11-08,1,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2024.0,8-8.9,military,False,False,False,False,False
59571,Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack,8.83,28.0,3757,41253,10578,finished_airing,2024-11-08,2024-11-08,1,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2024.0,8-8.9,shounen,False,False,False,False,False
59571,Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack,8.83,28.0,3757,41253,10578,finished_airing,2024-11-08,2024-11-08,1,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2024.0,8-8.9,survival,False,False,False,False,False
59571,Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack,8.83,28.0,3757,41253,10578,finished_airing,2024-11-08,2024-11-08,1,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2024.0,8-8.9,suspense,False,False,False,False,False
32281,Kimi no Na wa.,8.83,29.0,11,2884903,1990552,finished_airing,2016-08-26,2016-08-26,1,"award winning, drama",comix wave films,all,2025-04-16,2016.0,8-8.9,award winning,False,False,False,False,False
32281,Kimi no Na wa.,8.83,29.0,11,2884903,1990552,finished_airing,2016-08-26,2016-08-26,1,"award winning, drama",comix wave films,all,2025-04-16,2016.0,8-8.9,drama,False,False,False,False,False
40682,Kingdom 3rd Season,8.83,30.0,1998,118495,47122,finished_airing,2020-04-06,2021-10-17,26,"action, historical, military, seinen","pierrot, studio signpost",all,2025-04-16,2020.0,8-8.9,action,False,False,False,False,False
40682,Kingdom 3rd Season,8.83,30.0,1998,118495,47122,finished_airing,2020-04-06,2021-10-17,26,"action, historical, military, seinen","pierrot, studio signpost",all,2025-04-16,2020.0,8-8.9,historical,False,False,False,False,False
40682,Kingdom 3rd Season,8.83,30.0,1998,118495,47122,finished_airing,2020-04-06,2021-10-17,26,"action, historical, military, seinen","pierrot, studio signpost",all,2025-04-16,2020.0,8-8.9,military,False,False,False,False,False
40682,Kingdom 3rd Season,8.83,30.0,1998,118495,47122,finished_airing,2020-04-06,2021-10-17,26,"action, historical, military, seinen","pierrot, studio signpost",all,2025-04-16,2020.0,8-8.9,seinen,False,False,False,False,False
58514,Kusuriya no Hitorigoto 2nd Season,8.82,31.0,976,268427,48893,currently_airing,2025-01-10,0,24,"drama, historical, medical, mystery",0,all,2025-04-16,2025.0,8-8.9,drama,False,False,False,False,False
58514,Kusuriya no Hitorigoto 2nd Season,8.82,31.0,976,268427,48893,currently_airing,2025-01-10,0,24,"drama, historical, medical, mystery",0,all,2025-04-16,2025.0,8-8.9,historical,False,False,False,False,False
58514,Kusuriya no Hitorigoto 2nd Season,8.82,31.0,976,268427,48893,currently_airing,2025-01-10,0,24,"drama, historical, medical, mystery",0,all,2025-04-16,2025.0,8-8.9,medical,False,False,False,False,False
58514,Kusuriya no Hitorigoto 2nd Season,8.82,31.0,976,268427,48893,currently_airing,2025-01-10,0,24,"drama, historical, medical, mystery",0,all,2025-04-16,2025.0,8-8.9,mystery,False,False,False,False,False
49387,Vinland Saga Season 2,8.81,32.0,292,735459,401267,finished_airing,2023-01-10,2023-06-20,24,"action, adventure, drama, gore, historical, seinen",mappa,all,2025-04-16,2023.0,8-8.9,action,False,False,False,False,False
49387,Vinland Saga Season 2,8.81,32.0,292,735459,401267,finished_airing,2023-01-10,2023-06-20,24,"action, adventure, drama, gore, historical, seinen",mappa,all,2025-04-16,2023.0,8-8.9,adventure,False,False,False,False,False
49387,Vinland Saga Season 2,8.81,32.0,292,735459,401267,finished_airing,2023-01-10,2023-06-20,24,"action, adventure, drama, gore, historical, seinen",mappa,all,2025-04-16,2023.0,8-8.9,drama,False,False,False,False,False
49387,Vinland Saga Season 2,8.81,32.0,292,735459,401267,finished_airing,2023-01-10,2023-06-20,24,"action, adventure, drama, gore, historical, seinen",mappa,all,2025-04-16,2023.0,8-8.9,gore,False,False,False,False,False
49387,Vinland Saga Season 2,8.81,32.0,292,735459,401267,finished_airing,2023-01-10,2023-06-20,24,"action, adventure, drama, gore, historical, seinen",mappa,all,2025-04-16,2023.0,8-8.9,historical,False,False,False,False,False
49387,Vinland Saga Season 2,8.81,32.0,292,735459,401267,finished_airing,2023-01-10,2023-06-20,24,"action, adventure, drama, gore, historical, seinen",mappa,all,2025-04-16,2023.0,8-8.9,seinen,False,False,False,False,False
36838,Gintama. Shirogane no Tamashii-hen,8.81,33.0,1164,226598,110485,finished_airing,2018-01-08,2018-03-26,12,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,action,False,False,False,False,False
36838,Gintama. Shirogane no Tamashii-hen,8.81,33.0,1164,226598,110485,finished_airing,2018-01-08,2018-03-26,12,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,comedy,False,False,False,False,False
36838,Gintama. Shirogane no Tamashii-hen,8.81,33.0,1164,226598,110485,finished_airing,2018-01-08,2018-03-26,12,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,gag humor,False,False,False,False,False
36838,Gintama. Shirogane no Tamashii-hen,8.81,33.0,1164,226598,110485,finished_airing,2018-01-08,2018-03-26,12,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,historical,False,False,False,False,False
36838,Gintama. Shirogane no Tamashii-hen,8.81,33.0,1164,226598,110485,finished_airing,2018-01-08,2018-03-26,12,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,parody,False,False,False,False,False
36838,Gintama. Shirogane no Tamashii-hen,8.81,33.0,1164,226598,110485,finished_airing,2018-01-08,2018-03-26,12,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,samurai,False,False,False,False,False
36838,Gintama. Shirogane no Tamashii-hen,8.81,33.0,1164,226598,110485,finished_airing,2018-01-08,2018-03-26,12,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,sci-fi,False,False,False,False,False
36838,Gintama. Shirogane no Tamashii-hen,8.81,33.0,1164,226598,110485,finished_airing,2018-01-08,2018-03-26,12,"action, comedy, gag humor, historical, parody, samurai, sci-fi, shounen",bandai namco pictures,all,2025-04-16,2018.0,8-8.9,shounen,False,False,False,False,False
263,Hajime no Ippo,8.78,34.0,359,645340,318233,finished_airing,2000-10-04,2002-03-27,75,"combat sports, shounen, sports",madhouse,all,2025-04-16,2000.0,8-8.9,combat sports,False,False,False,False,False
263,Hajime no Ippo,8.78,34.0,359,645340,318233,finished_airing,2000-10-04,2002-03-27,75,"combat sports, shounen, sports",madhouse,all,2025-04-16,2000.0,8-8.9,shounen,False,False,False,False,False
263,Hajime no Ippo,8.78,34.0,359,645340,318233,finished_airing,2000-10-04,2002-03-27,75,"combat sports, shounen, sports",madhouse,all,2025-04-16,2000.0,8-8.9,sports,False,False,False,False,False
31758,Kizumonogatari III: Reiketsu-hen,8.78,35.0,494,489517,284756,finished_airing,2017-01-06,2017-01-06,1,"action, mystery, supernatural, vampire",shaft,all,2025-04-16,2017.0,8-8.9,action,False,False,False,False,False
31758,Kizumonogatari III: Reiketsu-hen,8.78,35.0,494,489517,284756,finished_airing,2017-01-06,2017-01-06,1,"action, mystery, supernatural, vampire",shaft,all,2025-04-16,2017.0,8-8.9,mystery,False,False,False,False,False
31758,Kizumonogatari III: Reiketsu-hen,8.78,35.0,494,489517,284756,finished_airing,2017-01-06,2017-01-06,1,"action, mystery, supernatural, vampire",shaft,all,2025-04-16,2017.0,8-8.9,supernatural,False,False,False,False,False
31758,Kizumonogatari III: Reiketsu-hen,8.78,35.0,494,489517,284756,finished_airing,2017-01-06,2017-01-06,1,"action, mystery, supernatural, vampire",shaft,all,2025-04-16,2017.0,8-8.9,vampire,False,False,False,False,False
37510,Mob Psycho 100 II,8.78,36.0,73,1632000,1028752,finished_airing,2019-01-07,2019-04-01,13,"action, comedy, supernatural",bones,all,2025-04-16,2019.0,8-8.9,action,False,False,False,False,False
37510,Mob Psycho 100 II,8.78,36.0,73,1632000,1028752,finished_airing,2019-01-07,2019-04-01,13,"action, comedy, supernatural",bones,all,2025-04-16,2019.0,8-8.9,comedy,False,False,False,False,False
37510,Mob Psycho 100 II,8.78,36.0,73,1632000,1028752,finished_airing,2019-01-07,2019-04-01,13,"action, comedy, supernatural",bones,all,2025-04-16,2019.0,8-8.9,supernatural,False,False,False,False,False
58567,Ore dake Level Up na Ken Season 2: Arise from the Shadow,8.78,37.0,441,538000,292404,finished_airing,2025-01-05,2025-03-30,13,"action, adult cast, adventure, fantasy, urban fantasy",a-1 pictures,all,2025-04-16,2025.0,8-8.9,action,False,False,False,False,False
58567,Ore dake Level Up na Ken Season 2: Arise from the Shadow,8.78,37.0,441,538000,292404,finished_airing,2025-01-05,2025-03-30,13,"action, adult cast, adventure, fantasy, urban fantasy",a-1 pictures,all,2025-04-16,2025.0,8-8.9,adult cast,False,False,False,False,False
58567,Ore dake Level Up na Ken Season 2: Arise from the Shadow,8.78,37.0,441,538000,292404,finished_airing,2025-01-05,2025-03-30,13,"action, adult cast, adventure, fantasy, urban fantasy",a-1 pictures,all,2025-04-16,2025.0,8-8.9,adventure,False,False,False,False,False
58567,Ore dake Level Up na Ken Season 2: Arise from the Shadow,8.78,37.0,441,538000,292404,finished_airing,2025-01-05,2025-03-30,13,"action, adult cast, adventure, fantasy, urban fantasy",a-1 pictures,all,2025-04-16,2025.0,8-8.9,fantasy,False,False,False,False,False
58567,Ore dake Level Up na Ken Season 2: Arise from the Shadow,8.78,37.0,441,538000,292404,finished_airing,2025-01-05,2025-03-30,13,"action, adult cast, adventure, fantasy, urban fantasy",a-1 pictures,all,2025-04-16,2025.0,8-8.9,urban fantasy,False,False,False,False,False
40028,Shingeki no Kyojin: The Final Season,8.78,38.0,31,2143315,1422187,finished_airing,2020-12-07,2021-03-29,16,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2020.0,8-8.9,action,False,False,False,False,False
40028,Shingeki no Kyojin: The Final Season,8.78,38.0,31,2143315,1422187,finished_airing,2020-12-07,2021-03-29,16,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2020.0,8-8.9,drama,False,False,False,False,False
40028,Shingeki no Kyojin: The Final Season,8.78,38.0,31,2143315,1422187,finished_airing,2020-12-07,2021-03-29,16,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2020.0,8-8.9,gore,False,False,False,False,False
40028,Shingeki no Kyojin: The Final Season,8.78,38.0,31,2143315,1422187,finished_airing,2020-12-07,2021-03-29,16,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2020.0,8-8.9,military,False,False,False,False,False
40028,Shingeki no Kyojin: The Final Season,8.78,38.0,31,2143315,1422187,finished_airing,2020-12-07,2021-03-29,16,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2020.0,8-8.9,shounen,False,False,False,False,False
40028,Shingeki no Kyojin: The Final Season,8.78,38.0,31,2143315,1422187,finished_airing,2020-12-07,2021-03-29,16,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2020.0,8-8.9,survival,False,False,False,False,False
40028,Shingeki no Kyojin: The Final Season,8.78,38.0,31,2143315,1422187,finished_airing,2020-12-07,2021-03-29,16,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2020.0,8-8.9,suspense,False,False,False,False,False
199,Sen to Chihiro no Kamikakushi,8.77,39.0,44,1942560,1356576,finished_airing,2001-07-20,2001-07-20,1,"adventure, award winning, fantasy, mythology",studio ghibli,all,2025-04-16,2001.0,8-8.9,adventure,False,False,False,False,False
199,Sen to Chihiro no Kamikakushi,8.77,39.0,44,1942560,1356576,finished_airing,2001-07-20,2001-07-20,1,"adventure, award winning, fantasy, mythology",studio ghibli,all,2025-04-16,2001.0,8-8.9,award winning,False,False,False,False,False
199,Sen to Chihiro no Kamikakushi,8.77,39.0,44,1942560,1356576,finished_airing,2001-07-20,2001-07-20,1,"adventure, award winning, fantasy, mythology",studio ghibli,all,2025-04-16,2001.0,8-8.9,fantasy,False,False,False,False,False
199,Sen to Chihiro no Kamikakushi,8.77,39.0,44,1942560,1356576,finished_airing,2001-07-20,2001-07-20,1,"adventure, award winning, fantasy, mythology",studio ghibli,all,2025-04-16,2001.0,8-8.9,mythology,False,False,False,False,False
37521,Vinland Saga,8.77,40.0,70,1665246,964083,finished_airing,2019-07-08,2019-12-30,24,"action, adventure, drama, gore, historical, seinen",wit studio,all,2025-04-16,2019.0,8-8.9,action,False,False,False,False,False
37521,Vinland Saga,8.77,40.0,70,1665246,964083,finished_airing,2019-07-08,2019-12-30,24,"action, adventure, drama, gore, historical, seinen",wit studio,all,2025-04-16,2019.0,8-8.9,adventure,False,False,False,False,False
37521,Vinland Saga,8.77,40.0,70,1665246,964083,finished_airing,2019-07-08,2019-12-30,24,"action, adventure, drama, gore, historical, seinen",wit studio,all,2025-04-16,2019.0,8-8.9,drama,False,False,False,False,False
37521,Vinland Saga,8.77,40.0,70,1665246,964083,finished_airing,2019-07-08,2019-12-30,24,"action, adventure, drama, gore, historical, seinen",wit studio,all,2025-04-16,2019.0,8-8.9,gore,False,False,False,False,False
37521,Vinland Saga,8.77,40.0,70,1665246,964083,finished_airing,2019-07-08,2019-12-30,24,"action, adventure, drama, gore, historical, seinen",wit studio,all,2025-04-16,2019.0,8-8.9,historical,False,False,False,False,False
37521,Vinland Saga,8.77,40.0,70,1665246,964083,finished_airing,2019-07-08,2019-12-30,24,"action, adventure, drama, gore, historical, seinen",wit studio,all,2025-04-16,2019.0,8-8.9,seinen,False,False,False,False,False
32935,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,8.77,41.0,116,1269095,837899,finished_airing,2016-10-08,2016-12-10,10,"school, shounen, sports, team sports",production i.g,all,2025-04-16,2016.0,8-8.9,school,False,False,False,False,False
32935,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,8.77,41.0,116,1269095,837899,finished_airing,2016-10-08,2016-12-10,10,"school, shounen, sports, team sports",production i.g,all,2025-04-16,2016.0,8-8.9,shounen,False,False,False,False,False
32935,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,8.77,41.0,116,1269095,837899,finished_airing,2016-10-08,2016-12-10,10,"school, shounen, sports, team sports",production i.g,all,2025-04-16,2016.0,8-8.9,sports,False,False,False,False,False
32935,Haikyuu!! Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,8.77,41.0,116,1269095,837899,finished_airing,2016-10-08,2016-12-10,10,"school, shounen, sports, team sports",production i.g,all,2025-04-16,2016.0,8-8.9,team sports,False,False,False,False,False
48583,Shingeki no Kyojin: The Final Season Part 2,8.76,42.0,98,1427458,840469,finished_airing,2022-01-10,2022-04-04,12,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2022.0,8-8.9,action,False,False,False,False,False
48583,Shingeki no Kyojin: The Final Season Part 2,8.76,42.0,98,1427458,840469,finished_airing,2022-01-10,2022-04-04,12,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2022.0,8-8.9,drama,False,False,False,False,False
48583,Shingeki no Kyojin: The Final Season Part 2,8.76,42.0,98,1427458,840469,finished_airing,2022-01-10,2022-04-04,12,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2022.0,8-8.9,gore,False,False,False,False,False
48583,Shingeki no Kyojin: The Final Season Part 2,8.76,42.0,98,1427458,840469,finished_airing,2022-01-10,2022-04-04,12,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2022.0,8-8.9,military,False,False,False,False,False
48583,Shingeki no Kyojin: The Final Season Part 2,8.76,42.0,98,1427458,840469,finished_airing,2022-01-10,2022-04-04,12,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2022.0,8-8.9,shounen,False,False,False,False,False
48583,Shingeki no Kyojin: The Final Season Part 2,8.76,42.0,98,1427458,840469,finished_airing,2022-01-10,2022-04-04,12,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2022.0,8-8.9,survival,False,False,False,False,False
48583,Shingeki no Kyojin: The Final Season Part 2,8.76,42.0,98,1427458,840469,finished_airing,2022-01-10,2022-04-04,12,"action, drama, gore, military, shounen, survival, suspense",mappa,all,2025-04-16,2022.0,8-8.9,suspense,False,False,False,False,False
51009,Jujutsu Kaisen 2nd Season,8.76,43.0,135,1174474,664632,finished_airing,2023-07-06,2023-12-28,23,"action, gore, school, shounen, supernatural",mappa,all,2025-04-16,2023.0,8-8.9,action,False,False,False,False,False
51009,Jujutsu Kaisen 2nd Season,8.76,43.0,135,1174474,664632,finished_airing,2023-07-06,2023-12-28,23,"action, gore, school, shounen, supernatural",mappa,all,2025-04-16,2023.0,8-8.9,gore,False,False,False,False,False
51009,Jujutsu Kaisen 2nd Season,8.76,43.0,135,1174474,664632,finished_airing,2023-07-06,2023-12-28,23,"action, gore, school, shounen, supernatural",mappa,all,2025-04-16,2023.0,8-8.9,school,False,False,False,False,False
51009,Jujutsu Kaisen 2nd Season,8.76,43.0,135,1174474,664632,finished_airing,2023-07-06,2023-12-28,23,"action, gore, school, shounen, supernatural",mappa,all,2025-04-16,2023.0,8-8.9,shounen,False,False,False,False,False
51009,Jujutsu Kaisen 2nd Season,8.76,43.0,135,1174474,664632,finished_airing,2023-07-06,2023-12-28,23,"action, gore, school, shounen, supernatural",mappa,all,2025-04-16,2023.0,8-8.9,supernatural,False,False,False,False,False
